Keyword,Date,Product Name,Price,Page
water,2020-11-12,"Deer Park  (24 Pack) 100% Natural Spring Water, 16.9-ounce plastic bottles",$0,1
water,2020-11-12,"Ice Mountain Brand Natural Spring Water,16.9 Fl Oz (24 Pack)",$4.99,1
water,2020-11-12,"Crystal Geyser, Alpine Spring Water, 128 Fl Oz",$1.99,1
water,2020-11-12,GE RPWFE Refrigerator Water Filter,$43.48,1
water,2020-11-12,"EveryDrop by Whirlpool Refrigerator Water Filter 1, EDR1RXD1 (Pack of 1)",$39.11,1
water,2020-11-12,"EveryDrop by Whirlpool Refrigerator Water Filter 2, EDR2RXD1 (Pack of 1)",$39.39,1
water,2020-11-12,"Every Drop by Whirlpool Refrigerator Water Filter 4, EDR4RXD1 (Pack of 1)",$44.98,1
water,2020-11-12,"TEN Alkaline Spring Water, pH 10, High in Electrolytes, 16.9 Ounce Bottle (Pack of 24)",$29.73,1
water,2020-11-12,"JUST Water, Premium Pure Still Spring Water in an Eco-Friendly BPA Free Plant-Based Bottle - Naturally Alkaline, High 8.0 pH - Fully Recyclable Boxed Water Carton, 11.2 Fluid Ounces (Pack of 24)",$29.49,1
coke,2020-11-12,Sati Hemp Soda | 12 Pack of Cans | Low Calorie Carbonated Beverage | Only 9g of Organic Cane Sugar | NON GMO | No HFCS | No Stevia | No Aspartame (Lemon Lime),$36.00,3
coke,2020-11-12,Top Hat Quinine Tonic Syrup - 5 times the Natural Quinine of Tonic Water (2 pack of 32oz Syrup Concentrate) - Make Tonic at Home - Works with SodaStream,$31.98,3
coke,2020-11-12,"Coca-Cola Coke Zero Sugar, 20 Fl Oz Bottle (Pack of 10, Total of 200 Oz)",$30.74,3
coke,2020-11-12,"Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 24 Pack",$8.38,3
coke,2020-11-12,"Coke Zero Cherry Flavor, 20 Oz Bottle (Pack of 10, Total of 200 Fl Oz)",$27.00,3
coke,2020-11-12,Coca Cola Original Coke Taste Soda Mini-Cans Soft Drink - 10 Pack (7.5 oz),$14.99,3
coke,2020-11-12,"Coca-Cola Classic Soda, 16.9 Ounce (24 Bottles)",$25.82,3
coke,2020-11-12,"Tervis 1069599 Coca-Cola - Diet Coke Tumbler with Wrap and Frosted Lid 24oz, Clear",$19.99,3
coke,2020-11-12,Funko Pop!: Coke - Coca-Cola Can,$10.99,3
coke,2020-11-12,"Coke-Zero, 12 oz Cans (Pack of 15, Total of 180 Fl Oz)",$24.95,3
coke,2020-11-12,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,3
coke,2020-11-12,"Diet Coke, 20 Fl Oz Bottle (Pack of 10, Total of 200 Fl Oz)",$22.48,3
coke,2020-11-12,"Coke Cherry Flavor, 12 Oz Can (Pack of 18, Total of 216 Fl Oz)",$26.99,3
coke,2020-11-12,"Coke Life, 7.5 Fl Oz Mini Can (Pack of 18, Total of 135 Fl Oz)",$0,3
coke,2020-11-12,Coke Life Reduced Calorie Coca Cola with Stevia 7.5 Oz Cans - Case of 24,$45.00,3
coke,2020-11-12,Socksmith Diet Coke,$9.00,3
coke,2020-11-12,"Coca-Cola Coke Soda, 12 Ounce (12 Cans)",$19.99,3
coke,2020-11-12,"Diet Coke Mini-Cans, 7.5 fl oz (Pack of 24)",$21.20,3
coke,2020-11-12,"Coca-Cola Kurt Adler Polar Bear Cub in Coke Cooler Ornament, 2.75-Inch",$12.90,3
coke,2020-11-12,Coke Kings: Fast Money and Gunsmoke,$14.14,3
coke,2020-11-12,"Athletic Brewing Company - Run Wild IPA, Craft NA, Low Calorie, Award Winning, 12 fl oz Cans, Pack of 12",$27.99,3
coke,2020-11-12,"Athletic Brewing Company - Upside Dawn Craft Golden, Craft NA, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 12",$27.99,3
coke,2020-11-12,"Coca-Cola, Coke Soda, 12 oz (pack of 12)",$4.98,1
coke,2020-11-12,"Diet Coke Soda Soft Drink, 12 fl oz, 24 Pack",$7.48,1
coke,2020-11-12,"Coca-Cola, Diet Coke, 12 oz (pack of 12)",$4.98,1
coke,2020-11-12,"Coca-Cola, Zero Soda, 12 oz (pack of 12)",$4.98,1
coke,2020-11-12,"Mexican Coke Glass Bottles, 12 fl oz, 24 Pack",$32.85,1
coke,2020-11-12,"Coca-Cola Mini Cans (7.5 Oz., 30 Pk.)Vevo",$20.02,1
coke,2020-11-12,"Coca-Cola Coke Zero Cans, 12 Ounce [35 Cans]",$31.22,1
coke,2020-11-12,Coke 18 pack (12 Oz Cans),$26.99,1
coke,2020-11-12,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,1
coke,2020-11-12,"Diet Coke, 20 Fl Oz Bottle (Pack of 10, Total of 200 Fl Oz)",$22.48,1
coke,2020-11-12,"Coca-Cola, Zero Soda Soft Drink, 16.9 oz (pack of 6)",$2.75,1
coke,2020-11-12,"Diet Coke 12 oz. cans, 35 pk. A1",$32.85,1
coke,2020-11-12,"Coca-Cola Coke Zero Sugar, 7.5 Fl Oz Mini Can (Pack of 12, Total of 135 Oz)",$22.90,1
coke,2020-11-12,Diet Coke Mini 7.5 fl. oz Cans (30 pk.),$21.92,1
coke,2020-11-12,"Coke Zero Cherry Flavor, 12 Oz can (Pack of 18, Total of 216 Fl Oz)",$28.95,1
coke,2020-11-12,"Coca-Cola Coke Zero Sugar, 20 Fl Oz Bottle (Pack of 10, Total of 200 Oz)",$30.74,1
coke,2020-11-12,"Coca-Cola Soda Soft Drink, 12 fl oz, 24 Pack",$7.48,1
coke,2020-11-12,Coca-Cola 7.5 Fl Oz (pack of 6),$2.76,1
coke,2020-11-12,"Athletic Brewing Company - Run Wild IPA, Craft NA, Low Calorie, Award Winning, 12 fl oz Cans, Pack of 12",$27.99,1
coke,2020-11-12,Top Hat Sugar Free Quinine Tonic Syrup - Zero Calorie Quinine Concentrate - 32oz bottle - Make tonic water at home - Just add seltzer water,$18.98,1
coke,2020-11-12,Top Hat Quinine Tonic Syrup - 5 times the Natural Quinine of Tonic Water (2 pack of 32oz Syrup Concentrate) - Make Tonic at Home - Works with SodaStream,$31.98,1
coke,2020-11-12,Sati Hemp Soda | 12 Pack of Cans | Low Calorie Carbonated Beverage | Only 9g of Organic Cane Sugar | NON GMO | No HFCS | No Stevia | No Aspartame (Lemon Lime),$36.00,1
coke,2020-11-12,"Diet Coke, 20 Fl Oz Bottle (Pack of 10, Total of 200 Fl Oz)",$22.48,2
coke,2020-11-12,Sati Hemp Soda | 12 Pack of Cans | Low Calorie Carbonated Beverage | Only 9g of Organic Cane Sugar | NON GMO | No HFCS | No Stevia | No Aspartame (Lemon Lime),$36.00,2
coke,2020-11-12,"COCA COLA COLA SODA REGULAR PLASTIC BOTTLE - 0049000050101, 67.6 Fl Oz (Pack of 1)",$1.74,2
coke,2020-11-12,"Coke Zero Sugar Diet Soda Soft Drink, 12 fl oz, 24 Pack",$8.38,2
coke,2020-11-12,"Coca-Cola, 7.5 fl oz (pack of 10)",$0,2
coke,2020-11-12,"Coca-Cola, Soda Soft Drink, 16.9 oz (pack of 6)",$2.75,2
coke,2020-11-12,"Coke Diet Soda, 16.9 Ounce (6 Bottles)",$2.75,2
coke,2020-11-12,"Diet Coke with Splenda Fridge Pack Bundle, 12 fl oz, 36 Pack",$0,2
coke,2020-11-12,"Coca-Cola Drink Cans, 12 Fl. Oz. (Pack Of 35)",$0,2
coke,2020-11-12,"Caffeine Free Diet Coke, Soda Soft Drink, 12 Fl Oz (Pack of 1), 36 Pack",$0,2
coke,2020-11-12,"Perrier Pink Grapefruit Flavored Carbonated Mineral Water, 8.45 Fl Oz (30 Pack) Slim Cans",$22.88,2
coke,2020-11-12,"Athletic Brewing Company - Run Wild IPA, Craft NA, Low Calorie, Award Winning, 12 fl oz Cans, Pack of 12",$27.99,2
coke,2020-11-12,"Diet Coke, 2 Liter Bottle",$1.74,2
coke,2020-11-12,"Coke De Mexico Mexican s, 12 Fl Oz (pack of 4)",$4.68,2
coke,2020-11-12,"Coca Cola, Coke Zero, Diet Soda, 2 l",$1.69,2
coke,2020-11-12,"Diet Coke, 7.5 fl oz (pack of 10)",$0,2
coke,2020-11-12,"Diet Coke Caffeine Free Soda Soft Drink, 2 Liter Bottle",$1.74,2
coke,2020-11-12,"Coca-Cola, Cherry Coke Zero Soda, 20 Ounce (24 Bottles)",$45.12,2
coke,2020-11-12,"Coke Energy Zero Sugar, Energy Drinks with Vitamin B6, Vitamin B3 & Guarana, 144 mg Caffeine, 12 fl oz, 24 Pack",$39.98,2
coke,2020-11-12,"Mexican Coke Fiesta Pack, 12 fl oz Glass Bottles, 12 Pack",$18.00,2
coke,2020-11-12,Top Hat Quinine Tonic Syrup - 5 times the Natural Quinine of Tonic Water (2 pack of 32oz Syrup Concentrate) - Make Tonic at Home - Works with SodaStream,$31.98,2
coke,2020-11-12,"Athletic Brewing Company - Upside Dawn Craft Golden, Craft NA, Low-Calorie, Award Winning, 12 fl oz Cans, Pack of 12",$27.99,2
